Distance,Current Accuracy
-0.14572064578533173,0.7884615384615384
-0.1447523683309555,0.7894736842105263
-0.14639241993427277,0.7904761904761904
-0.14861412346363068,0.7914691943127962
-0.14470680058002472,0.7924528301886793
-0.15113569796085358,0.7934272300469484
-0.145965114235878,0.794392523364486
-0.14904721081256866,0.7906976744186046
-0.14258715510368347,0.7870370370370371
-0.1459549516439438,0.7880184331797235
-0.14187736809253693,0.7889908256880734
-0.14335253834724426,0.7899543378995434
-0.1437557339668274,0.7909090909090909
-0.14461936056613922,0.7918552036199095
-0.14772656559944153,0.7927927927927928
-0.14995701611042023,0.7937219730941704
-0.1543942242860794,0.7946428571428571
-0.15210695564746857,0.7955555555555556
-0.14616717398166656,0.7964601769911505
-0.14402544498443604,0.7973568281938326
-0.1388271003961563,0.7982456140350878
-0.14658184349536896,0.7991266375545851
-0.15107564628124237,0.8
-0.14771004021167755,0.7965367965367965
-0.14100487530231476,0.7974137931034483
-0.14598579704761505,0.7982832618025751
-0.1475204974412918,0.7991452991452992
-0.1473749577999115,0.8
-0.1488632708787918,0.8008474576271186
-0.15084338188171387,0.8016877637130801
-0.1432453840970993,0.8025210084033614
-0.15473608672618866,0.803347280334728
-0.14270620048046112,0.8
-0.14196915924549103,0.8008298755186722
-0.15238039195537567,0.8016528925619835
-0.14307604730129242,0.8024691358024691
-0.1411803811788559,0.8032786885245902
-0.1436200588941574,0.8040816326530612
-0.14638637006282806,0.8048780487804879
-0.14617611467838287,0.805668016194332
-0.16029410064220428,0.8064516129032258
-0.15552060306072235,0.8072289156626506
-0.16033625602722168,0.804
-0.15207184851169586,0.8047808764940239
-0.15028119087219238,0.8055555555555556
-0.15230099856853485,0.8063241106719368
-0.15985621511936188,0.8070866141732284
-0.15224333107471466,0.807843137254902
-0.1489955484867096,0.80859375
-0.15011797845363617,0.8093385214007782
-0.15941300988197327,0.810077519379845
-0.15503589808940887,0.8108108108108109
-0.15099184215068817,0.8115384615384615
-0.15103816986083984,0.8122605363984674
-0.14953802525997162,0.8129770992366412
-0.1456301212310791,0.8136882129277566
-0.14243535697460175,0.8143939393939394
-0.14541484415531158,0.8113207547169812
-0.15313206613063812,0.8120300751879699
-0.14834176003932953,0.8127340823970037
-0.15244823694229126,0.8134328358208955
-0.1445499062538147,0.8141263940520446
-0.14318235218524933,0.8148148148148148
-0.1486946940422058,0.8154981549815498
-0.1530328243970871,0.8161764705882353
-0.15189297497272491,0.8168498168498168
-0.1513158529996872,0.8175182481751825
-0.14831548929214478,0.8181818181818182
-0.14380338788032532,0.8188405797101449
-0.1526409238576889,0.8194945848375451
-0.14788830280303955,0.8201438848920863
-0.15397997200489044,0.8207885304659498
-0.15016251802444458,0.8178571428571428
-0.14782120287418365,0.8185053380782918
-0.1425996869802475,0.8191489361702128
-0.15284423530101776,0.8197879858657244
-0.14364741742610931,0.8204225352112676
-0.14300434291362762,0.8175438596491228
-0.1537218540906906,0.8181818181818182
-0.15910819172859192,0.818815331010453
-0.1478126496076584,0.8159722222222222
-0.13561323285102844,0.8166089965397924
-0.14503496885299683,0.8172413793103448
-0.15460039675235748,0.8178694158075601
-0.15087945759296417,0.8184931506849316
-0.14701656997203827,0.8191126279863481
-0.14240537583827972,0.8197278911564626
-0.14118999242782593,0.8203389830508474
-0.14688940346240997,0.8209459459459459
-0.15418104827404022,0.8215488215488216
-0.1445411592721939,0.8221476510067114
-0.14276263117790222,0.822742474916388
-0.1480824053287506,0.8233333333333334
-0.14006908237934113,0.8239202657807309
-0.139494389295578,0.8245033112582781
-0.1419842392206192,0.8250825082508251
-0.13686518371105194,0.8256578947368421
-0.13689163327217102,0.8262295081967214
-0.14406511187553406,0.826797385620915
-0.147941455245018,0.8273615635179153
-0.1449979692697525,0.827922077922078
-0.1441725343465805,0.8284789644012945
-0.1481841653585434,0.8290322580645161
-0.14856092631816864,0.8295819935691319
-0.14986290037631989,0.8301282051282052
-0.14600533246994019,0.8306709265175719
-0.15463842451572418,0.8312101910828026
-0.15157343447208405,0.8317460317460318
-0.1450001448392868,0.8322784810126582
-0.1347629874944687,0.832807570977918
-0.14081110060214996,0.8333333333333334
-0.14669153094291687,0.8338557993730408
-0.13682913780212402,0.834375
-0.1424284726381302,0.8317757009345794
-0.14778295159339905,0.8322981366459627
-0.1407882422208786,0.8328173374613003
-0.14028161764144897,0.8333333333333334
-0.14647240936756134,0.8338461538461538
-0.14220094680786133,0.8343558282208589
-0.13580958545207977,0.8348623853211009
-0.13588847219944,0.8353658536585366
-0.1435612291097641,0.8358662613981763
-0.14878469705581665,0.8363636363636363
-0.14264272153377533,0.8368580060422961
-0.1387525051832199,0.8373493975903614
-0.1466774344444275,0.8378378378378378
-0.14704176783561707,0.8353293413173652
-0.14325083792209625,0.835820895522388
-0.150024875998497,0.8333333333333334
-0.14634288847446442,0.8338278931750742
-0.14218668639659882,0.8313609467455622
-0.14090456068515778,0.831858407079646
-0.1420924812555313,0.8323529411764706
-0.15094386041164398,0.8299120234604106
-0.1410876363515854,0.827485380116959
-0.13624407351016998,0.8250728862973761
-0.14371143281459808,0.8226744186046512
-0.14167170226573944,0.8231884057971014
-0.13854779303073883,0.8236994219653179
-0.14380772411823273,0.8213256484149856
-0.13501892983913422,0.8218390804597702
-0.13996723294258118,0.8223495702005731
-0.1368952989578247,0.8228571428571428
-0.15069931745529175,0.8233618233618234
-0.13842211663722992,0.8238636363636364
-0.14312362670898438,0.8243626062322946
-0.14854377508163452,0.8248587570621468
-0.14711101353168488,0.8253521126760563
-0.14275376498699188,0.8258426966292135
-0.1420384645462036,0.8263305322128851
-0.1399046778678894,0.8268156424581006
-0.1383546143770218,0.8272980501392758
-0.14116860926151276,0.8277777777777777
-0.14083784818649292,0.8282548476454293
-0.14002420008182526,0.8259668508287292
-0.1410762369632721,0.8264462809917356
-0.14267005026340485,0.8269230769230769
-0.1392514705657959,0.8273972602739726
-0.14526259899139404,0.825136612021858
-0.14036715030670166,0.8256130790190735
-0.13870863616466522,0.8260869565217391
-0.14039666950702667,0.8265582655826558
-0.13947011530399323,0.827027027027027
-0.14510582387447357,0.8274932614555256
-0.13697780668735504,0.8252688172043011
-0.14262355864048004,0.8257372654155496
-0.1481519192457199,0.8262032085561497
-0.14140194654464722,0.8266666666666667
-0.1422121673822403,0.8271276595744681
-0.15014533698558807,0.8275862068965517
-0.1421465128660202,0.8253968253968254
-0.1428656280040741,0.8258575197889182
-0.1406424343585968,0.8263157894736842
-0.14509259164333344,0.8267716535433071
-0.1435401290655136,0.8272251308900523
-0.13899502158164978,0.8276762402088773
-0.1507192701101303,0.828125
-0.15048149228096008,0.825974025974026
-0.15147732198238373,0.8264248704663213
-0.14498184621334076,0.8242894056847545
-0.1453411728143692,0.8247422680412371
-0.14151720702648163,0.8251928020565553
-0.14509965479373932,0.823076923076923
-0.14178723096847534,0.8235294117647058
-0.14200057089328766,0.8239795918367347
-0.14496777951717377,0.8244274809160306
-0.14685986936092377,0.8248730964467005
-0.14466853439807892,0.8253164556962025
-0.14199522137641907,0.8257575757575758
-0.1378793716430664,0.8236775818639799
-0.1397177278995514,0.821608040201005
-0.1426013708114624,0.8195488721804511
-0.13983790576457977,0.82
-0.13077519834041595,0.8204488778054863
-0.1439627856016159,0.8208955223880597
-0.14323174953460693,0.8213399503722084
-0.1447765976190567,0.8193069306930693
-0.14103122055530548,0.8197530864197531
-0.13998764753341675,0.8201970443349754
-0.14058107137680054,0.8181818181818182
-0.13981389999389648,0.8186274509803921
-0.1459188610315323,0.8190709046454768
-0.14971305429935455,0.8195121951219512
-0.14385852217674255,0.8199513381995134
-0.1433376967906952,0.8203883495145631
-0.14726249873638153,0.8208232445520581
-0.14414092898368835,0.821256038647343
-0.13934001326560974,0.8216867469879519
-0.14619269967079163,0.8197115384615384
-0.13945038616657257,0.8201438848920863
-0.14610357582569122,0.8205741626794258
-0.14634446799755096,0.8210023866348448
-0.13770900666713715,0.8214285714285714
-0.1412992924451828,0.8218527315914489
-0.14110508561134338,0.8222748815165877
-0.1467059999704361,0.8226950354609929
-0.1449926644563675,0.8231132075471698
-0.13918761909008026,0.8211764705882353
-0.14351694285869598,0.8215962441314554
-0.1380206197500229,0.8220140515222483
-0.1417037546634674,0.822429906542056
-0.14037597179412842,0.8228438228438228
-0.14945264160633087,0.8232558139534883
-0.14740042388439178,0.8236658932714617
-0.14487050473690033,0.8240740740740741
-0.14660803973674774,0.8244803695150116
-0.14907994866371155,0.8248847926267281
-0.14422719180583954,0.825287356321839
-0.13862013816833496,0.8256880733944955
-0.14452345669269562,0.8260869565217391
-0.1382884383201599,0.8264840182648402
-0.13467125594615936,0.826879271070615
-0.14480315148830414,0.8272727272727273
-0.1468067318201065,0.8253968253968254
-0.14695101976394653,0.8257918552036199
-0.1378093808889389,0.8261851015801355
-0.13161282241344452,0.8243243243243243
-0.13960294425487518,0.8224719101123595
-0.1383565217256546,0.8228699551569507
-0.137820303440094,0.8232662192393736
-0.13799254596233368,0.8214285714285714
-0.14015793800354004,0.821826280623608
-0.15086360275745392,0.8222222222222222
-0.14983206987380981,0.8226164079822617
-0.14123396575450897,0.8230088495575221
-0.13995106518268585,0.8233995584988962
-0.14511436223983765,0.8237885462555066
-0.1436939239501953,0.8241758241758241
-0.146699458360672,0.8245614035087719
-0.14154386520385742,0.824945295404814
-0.14418280124664307,0.8253275109170306
-0.14855548739433289,0.8257080610021786
-0.14313535392284393,0.8260869565217391
-0.14302873611450195,0.824295010845987
-0.140346959233284,0.8246753246753247
-0.15441739559173584,0.8250539956803455
-0.15165658295154572,0.8254310344827587
-0.1486477106809616,0.8236559139784946
-0.142293781042099,0.8240343347639485
-0.1385280340909958,0.8244111349036403
-0.14414051175117493,0.8247863247863247
-0.141300767660141,0.8251599147121536
-0.1467852145433426,0.825531914893617
-0.14775903522968292,0.8259023354564756
-0.14023283123970032,0.826271186440678
-0.14435875415802002,0.8266384778012685
-0.14931590855121613,0.8270042194092827
-0.14285199344158173,0.8273684210526315
-0.13907752931118011,0.8277310924369747
-0.14411644637584686,0.8280922431865828
-0.1420033872127533,0.8263598326359832
-0.14399896562099457,0.826722338204593
-0.1413605511188507,0.8270833333333333
-0.13611507415771484,0.8253638253638254
-0.13519500195980072,0.8236514522821576
-0.1398184448480606,0.8240165631469979
-0.14112965762615204,0.8243801652892562
-0.14686256647109985,0.8247422680412371
-0.14009742438793182,0.8251028806584362
-0.14520929753780365,0.8254620123203286
-0.13709086179733276,0.8237704918032787
-0.13817530870437622,0.8241308793456033
-0.1449897587299347,0.8244897959183674
-0.14778536558151245,0.824847250509165
-0.14172549545764923,0.8252032520325203
-0.14068001508712769,0.8255578093306288
-0.14315049350261688,0.8259109311740891
-0.1511533558368683,0.8262626262626263
-0.14115941524505615,0.8266129032258065
-0.14941617846488953,0.8269617706237424
-0.14452017843723297,0.8273092369477911
-0.1478300541639328,0.8276553106212425
-0.14364786446094513,0.828
-0.14198367297649384,0.8283433133732535
-0.14748454093933105,0.8286852589641435
-0.14492379128932953,0.8290258449304175
-0.14963866770267487,0.8293650793650794
-0.14289282262325287,0.8277227722772277
-0.14086686074733734,0.8280632411067194
-0.13840965926647186,0.8284023668639053
-0.13937923312187195,0.8267716535433071
-0.14351661503314972,0.8271119842829077
-0.14467380940914154,0.8274509803921568
-0.1446525603532791,0.8277886497064579
-0.1415027379989624,0.828125
-0.1372704952955246,0.8284600389863548
-0.13651692867279053,0.8287937743190662
-0.13644835352897644,0.829126213592233
-0.1389232724905014,0.8294573643410853
-0.14012569189071655,0.8297872340425532
-0.14428304135799408,0.8301158301158301
-0.14064271748065948,0.8304431599229287
-0.13889352977275848,0.8307692307692308
-0.13724321126937866,0.8310940499040307
-0.14532321691513062,0.8295019157088123
-0.14479883015155792,0.8298279158699808
-0.13904429972171783,0.8301526717557252
-0.14470596611499786,0.8304761904761905
-0.143144428730011,0.8307984790874525
-0.14375539124011993,0.8311195445920304
-0.13767768442630768,0.8314393939393939
-0.1430141180753708,0.8298676748582231
-0.13784508407115936,0.8301886792452831
-0.14190857112407684,0.8305084745762712
-0.143215149641037,0.8308270676691729
-0.13859669864177704,0.8311444652908068
-0.14715342223644257,0.8314606741573034
-0.143829345703125,0.8317757009345794
-0.14087063074111938,0.832089552238806
-0.13645274937152863,0.8305400372439479
-0.13892735540866852,0.8308550185873605
-0.14216205477714539,0.8311688311688312
-0.13752181828022003,0.8314814814814815
-0.13940922915935516,0.8317929759704251
-0.14488844573497772,0.8302583025830258
-0.13218413293361664,0.8305709023941068
-0.13895614445209503,0.8308823529411765
-0.1416448950767517,0.8311926605504587
-0.1490420699119568,0.8315018315018315
-0.1425672024488449,0.8318098720292505
-0.14409999549388885,0.8321167883211679
-0.14428861439228058,0.8324225865209471
-0.14439289271831512,0.8327272727272728
-0.1395065188407898,0.8330308529945554
-0.1534224897623062,0.8315217391304348
-0.14228397607803345,0.8318264014466547
-0.1481558084487915,0.8321299638989169
-0.1529521495103836,0.8306306306306306
-0.13706232607364655,0.8309352517985612
-0.14939849078655243,0.8312387791741472
-0.15057407319545746,0.8315412186379928
-0.13892166316509247,0.8318425760286225
-0.13988496363162994,0.8321428571428572
-0.14161120355129242,0.8324420677361853
-0.13998346030712128,0.8327402135231317
